Date,Open,Low,Close,Volume,return,log_return,close_diff1
2020-07-17 00:00:00+00:00,9131.8125,9089.2021484375,9151.392578125,13944570749,0.002098616025556055,0.0020964170070048027,19.1650390625
2020-07-18 00:00:00+00:00,9151.18359375,9100.82421875,9159.0400390625,12252601475,0.0008356608977502233,0.0008353119275827936,7.6474609375
2020-07-19 00:00:00+00:00,9158.005859375,9097.6328125,9185.8173828125,12939002784,0.002923597193133398,0.0029193317943754238,26.77734375
2020-07-20 00:00:00+00:00,9187.220703125,9137.509765625,9164.2314453125,13755604146,-0.0023499201650132306,-0.0023526855605595642,-21.5859375
2020-07-21 00:00:00+00:00,9162.5146484375,9149.3896484375,9374.8876953125,18069581956,0.02298678850016933,0.02272657241900866,210.65625
2020-07-22 00:00:00+00:00,9375.080078125,9319.6533203125,9525.36328125,16532254884,0.016050921443329758,0.01592346743118611,150.4755859375
2020-07-23 00:00:00+00:00,9527.1416015625,9483.00390625,9581.072265625,18146399002,0.00584848921034431,0.005831453188376301,55.708984375
2020-07-24 00:00:00+00:00,9585.5146484375,9481.4541015625,9536.892578125,16552768325,-0.004611142289210002,-0.004621806400933792,-44.1796875
2020-07-25 00:00:00+00:00,9539.4853515625,9530.2119140625,9677.11328125,16610070933,0.014702976045533722,0.014595935230039103,140.220703125
2020-07-26 00:00:00+00:00,9680.234375,9652.84765625,9905.1669921875,20507998997,0.023566295475673238,0.023292897324559192,228.0537109375
2020-07-27 00:00:00+00:00,9905.2177734375,9903.9697265625,10990.873046875,35359749590,0.1096100707382146,0.10400866598506298,1085.7060546875
2020-07-28 00:00:00+00:00,11017.4638671875,10632.6318359375,10912.8232421875,28766551142,-0.007101328925793737,-0.007126663372122977,-78.0498046875
2020-07-29 00:00:00+00:00,10912.953125,10856.1416015625,11100.4677734375,24617249715,0.017194865809297744,0.01704870717725271,187.64453125
2020-07-30 00:00:00+00:00,11099.8330078125,10895.455078125,11111.2138671875,22857247901,0.0009680757576464583,0.0009676074745073038,10.74609375
2020-07-31 00:00:00+00:00,11110.2109375,10987.0537109375,11323.466796875,23160469766,0.0191025870102548,0.01892242337372707,212.2529296875
2020-08-01 00:00:00+00:00,11322.5703125,11239.6826171875,11759.5927734375,26075670303,0.03851523428168302,0.037792033732147345,436.1259765625
2020-08-02 00:00:00+00:00,11758.7646484375,11018.1298828125,11053.6142578125,27410067336,-0.060034265575901635,-0.06191185712282632,-705.978515625
2020-08-03 00:00:00+00:00,11043.7685546875,11012.4150390625,11246.3486328125,20271713443,0.017436321777176023,0.01728605335624067,192.734375
2020-08-04 00:00:00+00:00,11246.203125,11094.1455078125,11205.892578125,21250197042,-0.00359726129861071,-0.0036037470015539697,-40.4560546875
2020-08-05 00:00:00+00:00,11203.8232421875,11158.28515625,11747.0224609375,24411254471,0.04828976175167332,0.04716003790353618,541.1298828125
2020-08-06 00:00:00+00:00,11749.87109375,11598.7138671875,11779.7734375,23400740340,0.002788023660583505,0.0027841443313860736,32.7509765625
2020-08-07 00:00:00+00:00,11778.89453125,11408.59375,11601.47265625,23132312867,-0.01513618086086388,-0.01525190204918836,-178.30078125
2020-08-08 00:00:00+00:00,11604.5537109375,11558.431640625,11754.0458984375,17572057837,0.013151196120374076,0.013065469924047335,152.5732421875
2020-08-09 00:00:00+00:00,11737.3251953125,11548.7841796875,11675.7392578125,17489608833,-0.006662100973708895,-0.006684391826166092,-78.306640625
2020-08-10 00:00:00+00:00,11662.2568359375,11662.2568359375,11878.111328125,26114112569,0.017332698670629254,0.017184200904589275,202.3720703125
2020-08-11 00:00:00+00:00,11881.6474609375,11195.708984375,11410.525390625,27039782640,-0.03936534391564839,-0.04016111286278701,-467.5859375
2020-08-12 00:00:00+00:00,11404.5966796875,11249.60546875,11584.9345703125,25064548486,0.015284938573538076,0.015169300755772497,174.4091796875
2020-08-13 00:00:00+00:00,11588.4052734375,11216.8720703125,11784.1376953125,27522199497,0.017195015111304723,0.017048853955415666,199.203125
2020-08-14 00:00:00+00:00,11772.6591796875,11685.455078125,11768.87109375,24237958589,-0.0012955213149429268,-0.0012963612281762238,-15.2666015625
2020-08-15 00:00:00+00:00,11768.697265625,11768.697265625,11865.6982421875,23354924400,0.008227394765919493,0.008193734253124418,96.8271484375
2020-08-16 00:00:00+00:00,11866.685546875,11737.1884765625,11892.8037109375,20583375490,0.0022843551383793237,0.0022817499658511764,27.10546875
2020-08-17 00:00:00+00:00,11895.658203125,11806.6962890625,12254.40234375,28227687027,0.03040482644811049,0.029951760409884898,361.5986328125
2020-08-18 00:00:00+00:00,12251.8955078125,11954.525390625,11991.2333984375,26043227672,-0.021475461465219614,-0.021709414754999656,-263.1689453125
2020-08-19 00:00:00+00:00,11990.884765625,11687.3330078125,11758.283203125,24502851117,-0.019426708460436926,-0.019617886991365907,-232.9501953125
2020-08-20 00:00:00+00:00,11761.5,11710.0634765625,11878.3720703125,20175242945,0.01021312934149976,0.010161327741759152,120.0888671875
2020-08-21 00:00:00+00:00,11878.0263671875,11564.9794921875,11592.4892578125,23762425999,-0.024067507803910648,-0.0243618627931248,-285.8828125
2020-08-22 00:00:00+00:00,11585.4775390625,11448.8056640625,11681.8251953125,20224191306,0.007706363621583279,0.0076768212803930425,89.3359375
2020-08-23 00:00:00+00:00,11679.6962890625,11559.9208984375,11664.84765625,18482062658,-0.0014533293195752028,-0.0014543864269729312,-16.9775390625
2020-08-24 00:00:00+00:00,11663.689453125,11623.25,11774.595703125,20681511755,0.00940844236539995,0.009364458635236161,109.748046875
2020-08-25 00:00:00+00:00,11773.5888671875,11189.8505859375,11366.134765625,26301509932,-0.034690018052305094,-0.03530600440853249,-408.4609375
2020-08-26 00:00:00+00:00,11366.89453125,11296.9931640625,11488.36328125,22466660958,0.010753745063331488,0.010696334763965254,122.228515625
2020-08-27 00:00:00+00:00,11485.6083984375,11185.94140625,11323.3974609375,23240415076,-0.01435938403704018,-0.014463477673961833,-164.9658203125
2020-08-28 00:00:00+00:00,11325.2958984375,11316.4228515625,11542.5,19807127588,0.01934954061432026,0.019164718595602537,219.1025390625
2020-08-29 00:00:00+00:00,11541.0546875,11466.29296875,11506.865234375,17485597759,-0.0030872658111327222,-0.0030920412474539916,-35.634765625
2020-08-30 00:00:00+00:00,11508.7138671875,11492.3818359375,11711.505859375,19760127945,0.017784220187846422,0.017627931208673786,204.640625
2020-08-31 00:00:00+00:00,11713.306640625,11598.318359375,11680.8203125,22285928250,-0.0026201196706430174,-0.002623558191723774,-30.685546875
2020-09-01 00:00:00+00:00,11679.31640625,11601.12890625,11970.478515625,27311555343,0.024797762089964426,0.02449528784504018,289.658203125
2020-09-02 00:00:00+00:00,11964.8232421875,11290.7939453125,11414.0341796875,28037405299,-0.04648471948812871,-0.04759982836281473,-556.4443359375
2020-09-03 00:00:00+00:00,11407.19140625,10182.46484375,10245.296875,31927261555,-0.10239476124641311,-0.108024907829682,-1168.7373046875
2020-09-04 00:00:00+00:00,10230.365234375,10207.9404296875,10511.8134765625,29965130374,0.02601355576262887,0.02568095890557487,266.5166015625
2020-09-05 00:00:00+00:00,10512.5302734375,9946.67578125,10169.5673828125,44916565292,-0.03255823502891142,-0.03310004713411807,-342.24609375
2020-09-06 00:00:00+00:00,10167.216796875,10056.8857421875,10280.3515625,37071460174,0.010893696409813414,0.010834787536524004,110.7841796875
2020-09-07 00:00:00+00:00,10280.998046875,9916.4931640625,10369.5634765625,33703098409,0.00867790498409815,0.00864046839153687,89.2119140625
2020-09-08 00:00:00+00:00,10369.306640625,9945.1103515625,10131.5166015625,33430927462,-0.022956306264775628,-0.023223905590111116,-238.046875
2020-09-09 00:00:00+00:00,10134.1513671875,10017.2509765625,10242.34765625,24128292755,0.010939236349907233,0.010879835709758368,110.8310546875
2020-09-10 00:00:00+00:00,10242.330078125,10238.1357421875,10363.138671875,54406443211,0.011793293850096198,0.011724294913523892,120.791015625
2020-09-11 00:00:00+00:00,10369.0283203125,10140.8369140625,10400.9150390625,45201121775,0.0036452631180188266,0.0036386352484214513,37.7763671875
2020-09-12 00:00:00+00:00,10409.861328125,10292.38671875,10442.1708984375,36750077324,0.003966560559340859,0.003958714499077587,41.255859375
2020-09-13 00:00:00+00:00,10452.3994140625,10224.330078125,10323.755859375,36506852789,-0.011340078630605377,-0.011404867595945944,-118.4150390625
2020-09-14 00:00:00+00:00,10328.734375,10266.0087890625,10680.837890625,35453581940,0.0345883839286778,0.034003650927763474,357.08203125
2020-09-15 00:00:00+00:00,10677.7548828125,10656.4599609375,10796.951171875,32509451925,0.010871177190313608,0.010812510742823633,116.11328125
2020-09-16 00:00:00+00:00,10797.76171875,10704.884765625,10974.9052734375,30769986455,0.01648188444401355,0.016347532426243205,177.9541015625
2020-09-17 00:00:00+00:00,10973.251953125,10774.6279296875,10948.990234375,38151810523,-0.0023612995663134795,-0.0023640918305822822,-25.9150390625
2020-09-18 00:00:00+00:00,10951.8203125,10829.6572265625,10944.5859375,26341903912,-0.00040225598714782596,-0.000402336913788659,-4.404296875
2020-09-19 00:00:00+00:00,10933.7529296875,10909.6181640625,11094.3466796875,22764204008,0.013683545731443925,0.013590771382837374,149.7607421875
2020-09-20 00:00:00+00:00,11095.8701171875,10814.4775390625,10938.271484375,24699523788,-0.014067993350005525,-0.014167885530092406,-156.0751953125
2020-09-21 00:00:00+00:00,10934.92578125,10380.2607421875,10462.259765625,28884999244,-0.04351800185522625,-0.044493310828050525,-476.01171875
2020-09-22 00:00:00+00:00,10459.6240234375,10382.7265625,10538.4599609375,23621787804,0.0072833400259153525,0.007256944592073822,76.2001953125
2020-09-23 00:00:00+00:00,10535.4921875,10197.865234375,10246.1865234375,23788661867,-0.027733979972724532,-0.028125828810468434,-292.2734375
2020-09-24 00:00:00+00:00,10248.7861328125,10231.490234375,10760.06640625,47144380902,0.050153282066164984,0.0489361364351204,513.8798828125
2020-09-25 00:00:00+00:00,10761.109375,10578.9140625,10692.716796875,39348590957,-0.006259218747560857,-0.006278889783731145,-67.349609375
2020-09-26 00:00:00+00:00,10695.5751953125,10667.28125,10750.7236328125,46852525493,0.005424892199001441,0.005410230472936206,58.0068359375
2020-09-27 00:00:00+00:00,10746.892578125,10622.921875,10775.26953125,53745972818,0.0022831856976197606,0.0022805831897407813,24.5458984375
2020-09-28 00:00:00+00:00,10776.61328125,10703.8935546875,10709.65234375,47762394731,-0.006089609852421796,-0.006108227146349066,-65.6171875
2020-09-29 00:00:00+00:00,10709.650390625,10649.4951171875,10844.640625,46582396602,0.012604356977915954,0.012525583307516186,134.98828125
2020-09-30 00:00:00+00:00,10843.87109375,10669.3212890625,10784.4912109375,44171073700,-0.00554646448346463,-0.005561903231040333,-60.1494140625
2020-10-01 00:00:00+00:00,10795.2548828125,10472.3564453125,10619.4521484375,40023134100,-0.015303370300178809,-0.01542167540122108,-165.0390625
2020-10-02 00:00:00+00:00,10619.8212890625,10416.689453125,10575.974609375,48661453918,-0.00409414143543152,-0.0041025453782754795,-43.4775390625
2020-10-03 00:00:00+00:00,10575.1005859375,10511.1298828125,10549.3291015625,44660271563,-0.0025194375739971964,-0.002522616697699931,-26.6455078125
2020-10-04 00:00:00+00:00,10550.4404296875,10534.3916015625,10669.5830078125,71251776995,0.011399199427022166,0.011334718114117237,120.25390625
2020-10-05 00:00:00+00:00,10676.529296875,10634.6005859375,10793.33984375,47537578009,0.01159903211277169,0.011532279024732972,123.7568359375
2020-10-06 00:00:00+00:00,10796.306640625,10528.890625,10604.40625,42623695307,-0.017504646058134066,-0.01765966406225239,-188.93359375
2020-10-07 00:00:00+00:00,10603.35546875,10562.5068359375,10668.96875,37799458436,0.0060882710901424275,0.006069812450622436,64.5625
2020-10-08 00:00:00+00:00,10669.37109375,10562.6064453125,10915.685546875,63314794397,0.023124708925124526,0.0228613846473138,246.716796875
2020-10-09 00:00:00+00:00,10927.9130859375,10846.8505859375,11064.4580078125,22799117613,0.013629236597062944,0.01353719392318986,148.7724609375
2020-10-10 00:00:00+00:00,11059.142578125,11056.9404296875,11296.361328125,22877978588,0.02095930231275278,0.02074267777372718,231.9033203125
2020-10-11 00:00:00+00:00,11296.08203125,11288.6279296875,11384.181640625,19968627060,0.0077742124166433335,0.0077441489400023045,87.8203125
2020-10-12 00:00:00+00:00,11392.6357421875,11240.6865234375,11555.36328125,26163972642,0.01503679807902314,0.014924866101628353,171.181640625
2020-10-13 00:00:00+00:00,11548.7197265625,11321.224609375,11425.8994140625,24241420251,-0.011203790312466544,-0.011267025530866448,-129.4638671875
2020-10-14 00:00:00+00:00,11429.0478515625,11307.8310546875,11429.5068359375,24103426719,0.0003157232305546209,0.00031567340046478876,3.607421875
2020-10-15 00:00:00+00:00,11426.6025390625,11303.603515625,11495.349609375,24487233058,0.005760771167350187,0.005744241377636072,65.8427734375
2020-10-16 00:00:00+00:00,11502.828125,11223.0126953125,11322.123046875,25635480772,-0.01506927308750361,-0.015183968290795491,-173.2265625
2020-10-17 00:00:00+00:00,11322.123046875,11285.345703125,11358.1015625,19130430174,0.0031777181254826203,0.0031726798498965536,35.978515625
2020-10-18 00:00:00+00:00,11355.982421875,11347.578125,11483.359375,18283314340,0.011028058853915557,0.010967693217915908,125.2578125
2020-10-19 00:00:00+00:00,11495.0380859375,11408.2900390625,11742.037109375,23860769928,0.02252631185070797,0.022276341465063965,258.677734375
2020-10-20 00:00:00+00:00,11745.974609375,11681.48046875,11916.3349609375,30915821592,0.014843919324981414,0.01473482660524894,174.2978515625
2020-10-21 00:00:00+00:00,11913.0771484375,11900.9287109375,12823.689453125,43414712626,0.07614375520341321,0.07338405430586903,907.3544921875
2020-10-22 00:00:00+00:00,12801.6357421875,12717.09375,12965.8916015625,34729759598,0.011089019970212055,0.011027987566796682,142.2021484375
2020-10-23 00:00:00+00:00,12971.548828125,12752.6474609375,12931.5390625,28974975003,-0.0026494544392426933,-0.0026529704553777123,-34.3525390625
2020-10-24 00:00:00+00:00,12931.57421875,12885.7470703125,13108.0625,24542317940,0.0136506131750318,0.01355828284978422,176.5234375
2020-10-25 00:00:00+00:00,13108.0634765625,12910.0615234375,13031.173828125,24406920575,-0.0058657541398662305,-0.0058830252475114975,-76.888671875
2020-10-26 00:00:00+00:00,13031.201171875,12822.3828125,13075.248046875,29461458313,0.003382214014740148,0.003376507193094014,44.07421875
2020-10-27 00:00:00+00:00,13075.2421875,13060.837890625,13654.21875,33749878156,0.04427990207523247,0.04332755896265361,578.970703125
2020-10-28 00:00:00+00:00,13654.21484375,12932.2509765625,13271.28515625,35867318895,-0.02804507535445777,-0.02844584941845696,-382.93359375
2020-10-29 00:00:00+00:00,13271.298828125,12980.0595703125,13437.8828125,56499499598,0.012553242153156674,0.012475103458648107,166.59765625
2020-10-30 00:00:00+00:00,13437.8740234375,13136.1982421875,13546.5224609375,30581485201,0.00808458072996765,0.008052075583307783,108.6396484375
2020-10-31 00:00:00+00:00,13546.5322265625,13457.5302734375,13780.9951171875,30306464719,0.01730869726353168,0.017160608140629918,234.47265625
2020-11-01 00:00:00+00:00,13780.9951171875,13628.3779296875,13737.109375,24453857900,-0.003184511845067406,-0.003189593193523521,-43.8857421875
2020-11-02 00:00:00+00:00,13737.0322265625,13243.16015625,13550.4892578125,30771455468,-0.013585108198026608,-0.01367823012311753,-186.6201171875
2020-11-03 00:00:00+00:00,13550.451171875,13325.44140625,13950.30078125,29869951617,0.02950532012761009,0.02907841515337317,399.8115234375
2020-11-04 00:00:00+00:00,13950.48828125,13580.4716796875,14133.70703125,35116364962,0.013147117963686394,0.013061444695718905,183.40625
2020-11-05 00:00:00+00:00,14133.7333984375,14102.0888671875,15579.8486328125,40856321439,0.10231863433740651,0.09741581080424488,1446.1416015625
2020-11-06 00:00:00+00:00,15579.7294921875,15226.83984375,15565.880859375,39837841971,-0.0008965281862933772,-0.0008969303080483826,-13.9677734375
2020-11-07 00:00:00+00:00,15565.880859375,14423.203125,14833.75390625,35024953706,-0.0470340843373509,-0.048176141274296924,-732.126953125
2020-11-08 00:00:00+00:00,14833.75390625,14744.1103515625,15479.5673828125,26632075029,0.04353675277640923,0.04261566759184454,645.8134765625
2020-11-09 00:00:00+00:00,15479.595703125,14865.529296875,15332.3154296875,34149115566,-0.009512665921690977,-0.009558200327299815,-147.251953125
2020-11-10 00:00:00+00:00,15332.3505859375,15124.9599609375,15290.90234375,25574938143,-0.0027010327388199418,-0.0027046871096150227,-41.4130859375
2020-11-11 00:00:00+00:00,15290.9091796875,15290.0068359375,15701.33984375,29772374934,0.02684194109497806,0.026488015591814573,410.4375
2020-11-12 00:00:00+00:00,15701.298828125,15534.771484375,16276.34375,34175758344,0.03662132734990031,0.035966700891263415,575.00390625
2020-11-13 00:00:00+00:00,16276.4404296875,15992.15234375,16317.80859375,31599492172,0.002547552717421464,0.002544313205715909,41.46484375
2020-11-14 00:00:00+00:00,16317.80859375,15749.193359375,16068.138671875,27481710135,-0.015300456580341737,-0.015418716403051036,-249.669921875
2020-11-15 00:00:00+00:00,16068.1396484375,15793.5341796875,15955.587890625,23653867583,-0.007004593596581565,-0.00702924092609436,-112.55078125
2020-11-16 00:00:00+00:00,15955.5771484375,15880.7060546875,16716.111328125,31526766675,0.04766502135260464,0.04656389869041355,760.5234375
2020-11-17 00:00:00+00:00,16685.69140625,16564.544921875,17645.40625,39006849170,0.05559276937282975,0.05410247584413774,929.294921875
2020-11-18 00:00:00+00:00,17645.19140625,17352.90625,17804.005859375,49064800278,0.008988152900985202,0.00894799987636219,158.599609375
2020-11-19 00:00:00+00:00,17803.861328125,17382.5546875,17817.08984375,36985055355,0.0007348899162549216,0.0007346200168818484,13.083984375
2020-11-20 00:00:00+00:00,17817.083984375,17765.794921875,18621.314453125,36992873940,0.045137820846602006,0.04414876269819423,804.224609375
2020-11-21 00:00:00+00:00,18621.31640625,18444.359375,18642.232421875,39650210707,0.0011233347035009,0.0011227042351791283,20.91796875
2020-11-22 00:00:00+00:00,18642.232421875,17671.384765625,18370.001953125,41280434226,-0.014602889964538845,-0.014710561659747157,-272.23046875
2020-11-23 00:00:00+00:00,18370.017578125,18000.796875,18364.12109375,42741112308,-0.000320133845930215,-0.0003201850997101019,-5.880859375
2020-11-24 00:00:00+00:00,18365.015625,18128.65625,19107.46484375,51469565009,0.040478046632625775,0.03968026776556144,743.34375
2020-11-25 00:00:00+00:00,19104.41015625,18581.146484375,18732.12109375,43710357371,-0.01964382784787766,-0.01983933237463731,-375.34375
2020-11-26 00:00:00+00:00,18729.83984375,16351.03515625,17150.623046875,61396835737,-0.08442706722639481,-0.0882052536237854,-1581.498046875
2020-11-27 00:00:00+00:00,17153.9140625,16526.423828125,17108.40234375,38886494645,-0.0024617591448197196,-0.002464794256027858,-42.220703125
2020-11-28 00:00:00+00:00,17112.93359375,16910.65234375,17717.4140625,32601040734,0.03559722915754793,0.03497829330026647,609.01171875
2020-11-29 00:00:00+00:00,17719.634765625,17559.1171875,18177.484375,31133957704,0.02596712538731971,0.025635704702411388,460.0703125
2020-11-30 00:00:00+00:00,18178.322265625,18178.322265625,19625.8359375,47728480399,0.07967832801396635,0.07666315234015286,1448.3515625
2020-12-01 00:00:00+00:00,19633.76953125,18321.921875,18802.998046875,49633658712,-0.04192625951044282,-0.04283053060242814,-822.837890625
2020-12-02 00:00:00+00:00,18801.744140625,18347.71875,19201.091796875,37387697139,0.021171823185194727,0.020950814137307816,398.09375
2020-12-03 00:00:00+00:00,19205.92578125,18925.78515625,19445.3984375,31930317405,0.012723580680175761,0.012643316046181852,244.306640625
2020-12-04 00:00:00+00:00,19446.966796875,18697.193359375,18699.765625,33872388058,-0.038344949058079725,-0.03909946752423288,-745.6328125
2020-12-05 00:00:00+00:00,18698.384765625,18590.193359375,19154.23046875,27242455064,0.024303237423597412,0.024012613075875322,454.46484375
2020-12-06 00:00:00+00:00,19154.1796875,18897.89453125,19345.12109375,25293775714,0.009965977245154134,0.009916644389898366,190.890625
2020-12-07 00:00:00+00:00,19343.12890625,18931.142578125,19191.630859375,26896357742,-0.007934312410408761,-0.00796595656131771,-153.490234375
2020-12-08 00:00:00+00:00,19191.529296875,18269.9453125,18321.14453125,31692288756,-0.0453576006387062,-0.046418459556244684,-870.486328125
2020-12-09 00:00:00+00:00,18320.884765625,17935.546875,18553.916015625,34420373071,0.012705073309037251,0.01262504102957962,232.771484375
2020-12-10 00:00:00+00:00,18553.298828125,17957.064453125,18264.9921875,25547132265,-0.015572121156616547,-0.015694640220806022,-288.923828125
2020-12-11 00:00:00+00:00,18263.9296875,17619.533203125,18058.904296875,27919640985,-0.011283218109780502,-0.011347356530151842,-206.087890625
2020-12-12 00:00:00+00:00,18051.3203125,18046.041015625,18803.65625,21752580802,0.041240151721379625,0.04041245632345891,744.751953125
2020-12-13 00:00:00+00:00,18806.765625,18734.33203125,19142.3828125,25450468637,0.018013866983980886,0.017853539827285658,338.7265625
2020-12-14 00:00:00+00:00,19144.4921875,19012.708984375,19246.64453125,22473997681,0.005446642655266398,0.005431863337978626,104.26171875
2020-12-15 00:00:00+00:00,19246.919921875,19079.841796875,19417.076171875,26741982541,0.008855135259981495,0.008816158477202407,170.431640625
2020-12-16 00:00:00+00:00,19418.818359375,19298.31640625,21310.59765625,44409011479,0.09751836309514528,0.09305159757677828,1893.521484375
